20180831-20180916-cccc-1-rapid-rumble-15+5-stage-1.pgn: CCCC 1: Rapid Rumble (15|5) Stage 1
20231217-20231220-ccc-22-blitz-entry-league-3-2.pgn: CCC 22 Blitz: Entry League (3|2)
20231220-20231223-ccc-22-blitz-qualifier-1-3-2.pgn: CCC 22 Blitz: Qualifier #1 (3|2)
20231224-20231227-ccc-22-blitz-qualifier-2-3-2.pgn: CCC 22 Blitz: Qualifier #2 (3|2)
20231227-20240102-ccc-22-blitz-main-3-2.pgn: CCC 22 Blitz: Main (3|2)
20240102-20240109-ccc-22-blitz-semifinals-3-2.pgn: CCC 22 Blitz: Semifinals (3|2)
20240109-20240113-ccc-22-blitz-challenger-match-3-2.pgn: CCC 22 Blitz: Challenger Match (3|2)
20240113-20240117-ccc-22-blitz-finals-3-2.pgn: CCC 22 Blitz: Finals (3|2)
20240118-20240122-ccc-22-blitz-alt-finals-3-2.pgn: CCC 22 Blitz: Alt Finals (3|2)
20240122-20240124-ccc-22-blitz-fight-for-fourth-3-2.pgn: CCC 22 Blitz: Fight for Fourth (3|2)
20240125-20240130-ccc-22-rapid-entry-league-10-3.pgn: CCC 22 Rapid: Entry League (10|3)
20240130-20240131-ccc-22-rapid-tiebreaker-1-10-3.pgn: CCC 22 Rapid: Tiebreaker #1 (10|3)
20240131-20240205-ccc-22-rapid-qualifier-1-10-3.pgn: CCC 22 Rapid: Qualifier #1 (10|3)
20240205-20240206-ccc-22-rapid-tiebreaker-2-10-3.pgn: CCC 22 Rapid: Tiebreaker #2 (10|3)
20240206-20240211-ccc-22-rapid-qualifier-2-10-2.pgn: CCC 22 Rapid: Qualifier #2 (10|2)
20240213-20240221-ccc-22-rapid-main-10-3.pgn: CCC 22 Rapid: Main (10|3)
20240221-20240301-ccc-22-rapid-semifinals-10-3.pgn: CCC 22 Rapid: Semifinals (10|3)
20240301-20240304-ccc-22-rapid-fight-for-sixth-10-3.pgn: CCC 22 Rapid: Fight For Sixth (10|3)
20240304-20240309-ccc-22-rapid-challenger-match-10-3.pgn: CCC 22 Rapid: Challenger Match (10|3)
20240309-20240314-ccc-22-rapid-finals-10-3.pgn: CCC 22 Rapid: Finals (10|3)
20240314-20240319-ccc-22-rapid-alt-finals-10-3.pgn: CCC 22 Rapid: Alt Finals (10|3)
20240320-20240321-classical-cup-2-match-1-30-5.pgn: Classical Cup #2: Match 1 (30|5)
20240321-20240322-classical-cup-2-match-2-30-5.pgn: Classical Cup #2: Match 2 (30|5)
20240322-20240323-classical-cup-2-match-3-30-5.pgn: Classical Cup #2: Match 3 (30|5)
20240323-20240324-classical-cup-2-match-4-30-5.pgn: Classical Cup #2: Match 4 (30|5)
20240324-20240325-classical-cup-2-match-5-30-5.pgn: Classical Cup #2: Match 5 (30|5)
20240325-20240325-classical-cup-2-tiebreaker-1-10-3.pgn: Classical Cup #2: Tiebreaker 1 (10|3)
20240325-20240326-classical-cup-2-match-6-30-5.pgn: Classical Cup #2: Match 6 (30|5)
20240326-20240327-classical-cup-2-tiebreaker-2-10-3.pgn: Classical Cup #2: Tiebreaker 2 (10|3)
20240327-20240327-classical-cup-2-match-7-30-5.pgn: Classical Cup #2: Match 7 (30|5)
20240327-20240328-classical-cup-2-match-8-30-5.pgn: Classical Cup #2: Match 8 (30|5)
20240328-20240329-classical-cup-2-tiebreaker-3-10-3.pgn: Classical Cup #2: Tiebreaker 3 (10|3)
20240329-20240329-classical-cup-2-match-9-30-5.pgn: Classical Cup #2: Match 9 (30|5)
20240329-20240330-classical-cup-2-match-10-30-5.pgn: Classical Cup #2: Match 10 (30|5)
20240330-20240331-classical-cup-2-match-11-30-5.pgn: Classical Cup #2: Match 11 (30|5)
20240331-20240401-classical-cup-2-match-12-30-5.pgn: Classical Cup #2: Match 12 (30|5)
20240401-20240402-classical-cup-2-match-13-30-5.pgn: Classical Cup #2: Match 13 (30|5)
20240402-20240403-classical-cup-2-match-14-30-5.pgn: Classical Cup #2: Match 14 (30|5)
20240408-20240423-rating-brawl-spring-2024-1-1.pgn: Rating Brawl: Spring 2024 (1|1)
20240423-20240426-ccc-22-bullet-entry-league-1-1.pgn: CCC 22 Bullet: Entry League (1|1)
20240426-20240430-ccc-22-bullet-qualifier-1-1-1.pgn: CCC 22 Bullet: Qualifier #1 (1|1)
20240430-20240504-ccc-22-bullet-qualifier-2-1-1.pgn: CCC 22 Bullet: Qualifier #2 (1|1)
20240504-20240509-ccc-22-bullet-qualifier-3-1-1.pgn: CCC 22 Bullet: Qualifier #3 (1|1)
20240509-20240516-ccc-22-bullet-main-1-1.pgn: CCC 22 Bullet: Main (1|1)
20240516-20240521-ccc-22-bullet-semifinals-1-1.pgn: CCC 22 Bullet: Semifinals (1|1)
20240521-20240525-ccc-22-bullet-challenger-match-1-1.pgn: CCC 22 Bullet: Challenger Match (1|1)
20240525-20240530-ccc-22-bullet-finals-1-1.pgn: CCC 22 Bullet: Finals (1|1)
20240530-20240603-ccc-22-bullet-alt-finals-1-1.pgn: CCC 22 Bullet: Alt Finals (1|1)
20240603-20240608-ccc-22-bullet-would-be-challenger-match-1-1.pgn: CCC 22 Bullet: Would-be Challenger Match (1|1)
20240608-20240609-ccc-23-blitz-entry-league-3-2.pgn: CCC 23 Blitz: Entry League (3|2)
20240610-20240613-ccc-23-blitz-qualifier-1-3-2.pgn: CCC 23 Blitz: Qualifier #1 (3|2)
20240613-20240616-ccc-23-blitz-qualifier-2-3-2.pgn: CCC 23 Blitz: Qualifier #2 (3|2)
20240616-20240616-ccc-23-blitz-tiebreaker-1-3-2.pgn: CCC 23 Blitz: Tiebreaker #1 (3|2)
20240616-20240620-ccc-23-blitz-qualifier-3-3-2.pgn: CCC 23 Blitz: Qualifier #3 (3|2)
20240620-20240625-ccc-23-blitz-main-3-2.pgn: CCC 23 Blitz: Main (3|2)
20240626-20240626-ccc-23-blitz-tiebreaker-2-3-2.pgn: CCC 23 Blitz: Tiebreaker #2 (3|2)
20240626-20240626-ccc-23-blitz-tiebreaker-3-3-2.pgn: CCC 23 Blitz: Tiebreaker #3 (3|2)
20240626-20240626-ccc-23-blitz-tiebreaker-4-3-2.pgn: CCC 23 Blitz: Tiebreaker #4 (3|2)
20240627-20240704-ccc-23-blitz-semifinals-3-2.pgn: CCC 23 Blitz: Semifinals (3|2)
20240704-20240708-ccc-23-blitz-challenger-match-3-2.pgn: CCC 23 Blitz: Challenger Match (3|2)
20240708-20240713-ccc-23-blitz-finals-3-2.pgn: CCC 23 Blitz: Finals (3|2)
20240713-20240717-ccc-23-blitz-alt-finals-3-2.pgn: CCC 23 Blitz: Alt Finals (3|2)
20240729-20240802-ccc-23-rapid-entry-league-10-3.pgn: CCC 23 Rapid: Entry League (10|3)
20240802-20240807-ccc-23-rapid-qualifier-1-10-3.pgn: CCC 23 Rapid: Qualifier #1 (10|3)
20240807-20240812-ccc-23-rapid-qualifier-2-10-3.pgn: CCC 23 Rapid: Qualifier #2 (10|3)
20240812-20240817-ccc-23-rapid-qualifier-3-10-3.pgn: CCC 23 Rapid: Qualifier #3 (10|3)
20240817-20240818-ccc-23-rapid-tiebreaker-1-10-3.pgn: CCC 23 Rapid: Tiebreaker #1 (10|3)
20240818-20240825-ccc-23-rapid-main-10-3.pgn: CCC 23 Rapid: Main (10|3)
20240825-20240904-ccc-23-rapid-semifinals-10-3.pgn: CCC 23 Rapid: Semifinals (10|3)
20240904-20240909-ccc-23-rapid-challenger-match-10-3.pgn: CCC 23 Rapid: Challenger Match (10|3)
20240909-20240914-ccc-23-rapid-finals-10-3.pgn: CCC 23 Rapid: Finals (10|3)
20240914-20240919-ccc-23-rapid-alt-finals-10-3.pgn: CCC 23 Rapid: Alt Finals (10|3)
20240919-20240924-ccc-23-rapid-fight-for-fourth-10-3.pgn: CCC 23 Rapid: Fight for Fourth (10|3)
20240925-20240926-classical-cup-3-match-1-30-5.pgn: Classical Cup #3: Match 1 (30|5)
20240926-20240927-classical-cup-3-match-2-30-5.pgn: Classical Cup #3: Match 2 (30|5)
20240927-20240928-classical-cup-3-match-3-30-5.pgn: Classical Cup #3: Match 3 (30|5)
20240928-20240929-classical-cup-3-match-4-30-5.pgn: Classical Cup #3: Match 4 (30|5)
20240930-20240930-classical-cup-3-match-5-30-5.pgn: Classical Cup #3: Match 5 (30|5)
20240930-20241001-classical-cup-3-match-6-30-5.pgn: Classical Cup #3: Match 6 (30|5)
20241001-20241002-classical-cup-3-match-7-30-5.pgn: Classical Cup #3: Match 7 (30|5)
20241002-20241003-classical-cup-3-match-8-30-5.pgn: Classical Cup #3: Match 8 (30|5)
20241003-20241003-classical-cup-3-match-8-1-10-3.pgn: Classical Cup #3: Match 8.1 (10|3)
20241003-20241004-classical-cup-3-match-9-30-5.pgn: Classical Cup #3: Match 9 (30|5)
20241004-20241005-classical-cup-3-match-10-30-5.pgn: Classical Cup #3: Match 10 (30|5)
20241006-20241007-classical-cup-3-match-11-30-5.pgn: Classical Cup #3: Match 11 (30|5)
20241007-20241008-classical-cup-3-match-12-30-5.pgn: Classical Cup #3: Match 12 (30|5)
20241008-20241009-classical-cup-3-match-13-30-5.pgn: Classical Cup #3: Match 13 (30|5)
20241009-20241009-classical-cup-3-match-13-1-10-3.pgn: Classical Cup #3: Match 13.1 (10|3)
20241010-20241010-classical-cup-3-match-14-30-5.pgn: Classical Cup #3: Match 14 (30|5)
20241016-20241028-rating-brawl-fall-2024-1-1.pgn: Rating Brawl: Fall 2024 (1|1)
20241028-20241103-ccc-23-bullet-entry-league-1-1.pgn: CCC 23 Bullet: Entry League (1|1)
20241103-20241107-ccc-23-bullet-qualifier-1-1-1.pgn: CCC 23 Bullet: Qualifier #1 (1|1)
20241107-20241111-ccc-23-bullet-qualifier-2-1-1.pgn: CCC 23 Bullet: Qualifier #2 (1|1)
20241112-20241116-ccc-23-bullet-qualifier-3-1-1.pgn: CCC 23 Bullet: Qualifier #3 (1|1)
20241116-20241116-ccc-23-bullet-tiebreaker-1-1-1.pgn: CCC 23 Bullet: Tiebreaker #1 (1|1)
20241117-20241124-ccc-23-bullet-main-1-1.pgn: CCC 23 Bullet: Main (1|1)
20241125-20241130-ccc-23-bullet-semifinals-1-1.pgn: CCC 23 Bullet: Semifinals (1|1)
20241130-20241205-ccc-23-bullet-challenger-match-1-1.pgn: CCC 23 Bullet: Challenger Match (1|1)
20241205-20241210-ccc-23-bullet-finals-1-1.pgn: CCC 23 Bullet: Finals (1|1)
20241210-20241214-ccc-23-bullet-alt-finals-1-1.pgn: CCC 23 Bullet: Alt Finals (1|1)
20241215-20241219-ccc-23-bullet-alt-challenger-match-1-1.pgn: CCC 23 Bullet: Alt Challenger Match (1|1)
20241219-20241223-ccc-24-blitz-entry-league-3-2.pgn: CCC 24 Blitz: Entry League (3|2)
20241223-20241226-ccc-24-blitz-qualifier-1-3-2.pgn: CCC 24 Blitz: Qualifier #1 (3|2)
20241226-20241230-ccc-24-blitz-qualifier-2-3-2.pgn: CCC 24 Blitz: Qualifier #2 (3|2)
20241230-20250102-ccc-24-blitz-qualifier-3-3-2.pgn: CCC 24 Blitz: Qualifier #3 (3|2)
20250102-20250107-ccc-24-blitz-main-3-2.pgn: CCC 24 Blitz: Main (3|2)
20250107-20250115-ccc-24-blitz-semifinals-3-2.pgn: CCC 24 Blitz: Semifinals (3|2)
20250115-20250119-ccc-24-blitz-challenger-match-3-2.pgn: CCC 24 Blitz: Challenger Match (3|2)
20250119-20250123-ccc-24-blitz-finals-3-2.pgn: CCC 24 Blitz: Finals (3|2)
20250123-20250128-ccc-24-blitz-alt-finals-3-2.pgn: CCC 24 Blitz: Alt Finals (3|2)
20250128-20250201-ccc-24-blitz-alt-challenger-3-2.pgn: CCC 24 Blitz: Alt Challenger (3|2)
20250201-20250204-ccc-24-rapid-entry-league-10-3.pgn: CCC 24 Rapid: Entry League (10|3)
20250205-20250209-ccc-24-rapid-qualifier-1-10-3.pgn: CCC 24 Rapid: Qualifier #1 (10|3)
20250210-20250215-ccc-24-rapid-qualifier-2-10-3.pgn: CCC 24 Rapid: Qualifier #2 (10|3)
20250215-20250220-ccc-24-rapid-qualifier-3-10-3.pgn: CCC 24 Rapid: Qualifier #3 (10|3)
20250220-20250227-ccc-24-rapid-main-10-3.pgn: CCC 24 Rapid: Main (10|3)
20250227-20250309-ccc-24-rapid-semifinals-10-3.pgn: CCC 24 Rapid: Semifinals (10|3)
20250309-20250314-ccc-24-rapid-challenger-match-10-3.pgn: CCC 24 Rapid: Challenger Match (10|3)
20250314-20250319-ccc-24-rapid-finals-10-3.pgn: CCC 24 Rapid: Finals (10|3)
20250319-20250324-ccc-24-rapid-would-be-challenger-match-10-3.pgn: CCC 24 Rapid: Would-be Challenger Match (10|3)
20250324-20250329-ccc-24-rapid-would-be-alt-finals-10-3.pgn: CCC 24 Rapid: Would-be Alt Finals (10|3)
20250329-20250330-classical-cup-4-match-1-30-5.pgn: Classical Cup #4: Match 1 (30|5)
20250330-20250331-classical-cup-4-match-2-30-5.pgn: Classical Cup #4: Match 2 (30|5)
20250331-20250401-classical-cup-4-match-3-30-5.pgn: Classical Cup #4: Match 3 (30|5)
20250401-20250401-classical-cup-4-match-4-30-5.pgn: Classical Cup #4: Match 4 (30|5)
20250401-20250402-classical-cup-4-match-5-30-5.pgn: Classical Cup #4: Match 5 (30|5)
20250403-20250403-classical-cup-4-match-6-30-5.pgn: Classical Cup #4: Match 6 (30|5)
20250403-20250404-classical-cup-4-match-7-30-5.pgn: Classical Cup #4: Match 7 (30|5)
20250404-20250405-classical-cup-4-match-8-30-5.pgn: Classical Cup #4: Match 8 (30|5)
20250405-20250406-classical-cup-4-match-10-30-5.pgn: Classical Cup #4: Match 10 (30|5)
20250406-20250407-classical-cup-4-match-9-30-5.pgn: Classical Cup #4: Match 9 (30|5)
20250407-20250408-classical-cup-4-match-11-30-5.pgn: Classical Cup #4: Match 11 (30|5)
20250408-20250409-classical-cup-4-match-12-30-5.pgn: Classical Cup #4: Match 12 (30|5)
20250409-20250410-classical-cup-4-match-13-30-5.pgn: Classical Cup #4: Match 13 (30|5)
20250410-20250411-classical-cup-4-match-14-30-5.pgn: Classical Cup #4: Match 14 (30|5)
20250418-20250424-bullet-brawl-spring-2025-1-1.pgn: Bullet Brawl: Spring 2025 (1|1)
20250424-20250427-ccc-24-bullet-entry-league-1-1.pgn: CCC 24 Bullet: Entry League (1|1)
20250427-20250501-ccc-24-bullet-qualifier-1-1-1.pgn: CCC 24 Bullet: Qualifier #1 (1|1)
20250501-20250506-ccc-24-bullet-qualifier-2-1-1.pgn: CCC 24 Bullet: Qualifier #2 (1|1)
20250506-20250511-ccc-24-bullet-qualifier-3-1-1.pgn: CCC 24 Bullet: Qualifier #3 (1|1)
20250511-20250511-ccc-24-bullet-tiebreaker-1-1-1.pgn: CCC 24 Bullet: Tiebreaker #1 (1|1)
20250511-20250518-ccc-24-bullet-main-1-1.pgn: CCC 24 Bullet: Main (1|1)
20250518-20250523-ccc-24-bullet-semifinals-1-1.pgn: CCC 24 Bullet: Semifinals (1|1)
20250523-20250528-ccc-24-bullet-challenger-match-1-1.pgn: CCC 24 Bullet: Challenger Match (1|1)
20250528-20250602-ccc-24-bullet-finals-1-1.pgn: CCC 24 Bullet: Finals (1|1)
20250602-20250606-ccc-24-bullet-would-be-challenger-match-1-1.pgn: CCC 24 Bullet: Would-be Challenger Match (1|1)
20250607-20250611-ccc-24-bullet-third-place-throwdown-1-1.pgn: CCC 24 Bullet: Third Place Throwdown (1|1)
20250806-20250806-ccc-v2-testing-pt-4.pgn: CCC v2 Testing pt. 4
20250806-20250806-ccc-v2-testing-pt-5.pgn: CCC v2 Testing pt. 5
20250806-20250807-ccc-v2-testing-pt-3.pgn: CCC v2 Testing pt. 3
20250806-20250807-ccc-v2-testing-pt-6.pgn: CCC v2 Testing pt. 6
20250807-20250808-ccc-v2-testing-pt-9.pgn: CCC v2 Testing pt. 9
20250811-20250815-ccc-v2-testing-pt-10.pgn: CCC v2 Testing pt. 10
20250818-20250823-ccc-v2-testing-pt-11.pgn: CCC v2 Testing pt. 11
20250902-20250915-rawing-brawl-fall-2025.pgn: Rawing Brawl: Fall 2025
20250915-20250915-ccc-v2-testing-pt-13.pgn: CCC v2 Testing pt. 13
20250917-20250919-ccc-v2-testing-pt-14.pgn: CCC v2 Testing pt. 14
20250922-20250922-ccc-v2-testing-pt-16.pgn: CCC v2 Testing pt. 16
20250922-20250922-ccc-v2-testing-pt-17.pgn: CCC v2 Testing pt. 17
20250922-20250922-ccc-v2-testing-pt-18.pgn: CCC v2 Testing pt. 18
20250922-20250922-ccc-v2-testing-pt-19.pgn: CCC v2 Testing pt. 19
20250922-20250922-ccc-v2-testing-pt-20.pgn: CCC v2 Testing pt. 20
20250922-20250922-ccc-v2-testing-pt-21.pgn: CCC v2 Testing pt. 21
20250922-20250922-ccc-v2-testing-pt-22.pgn: CCC v2 Testing pt. 22
20250923-20250923-ccc-v2-testing-pt-23.pgn: CCC v2 Testing pt. 23
20250923-20250924-ccc-25-blitz-entry-league.pgn: CCC 25 Blitz: Entry League
20250924-20250927-ccc-25-blitz-qualifier-1.pgn: CCC 25 Blitz: Qualifier #1
20250928-20251001-ccc-25-blitz-qualifier-2.pgn: CCC 25 Blitz: Qualifier #2
20251001-20251004-ccc-25-blitz-qualifier-3.pgn: CCC 25 Blitz: Qualifier #3
20251005-20251010-ccc-25-blitz-main.pgn: CCC 25 Blitz: Main
20251010-20251010-ccc-v2-testing-pt-24.pgn: CCC v2 Testing pt. 24
20251010-20251017-ccc-25-blitz-semifinals.pgn: CCC 25 Blitz: Semifinals
20251017-20251022-ccc-25-blitz-challenger-match.pgn: CCC 25 Blitz: Challenger Match
20251026-20251030-ccc-25-blitz-finals.pgn: CCC 25 Blitz: Finals
20251030-20251103-ccc-25-blitz-torch-vs-leela.pgn: CCC 25 Blitz: Torch vs Leela
20251104-20251115-rating-brawl-fall-2025.pgn: Rating Brawl: Fall 2025
20251119-20251129-ccc-25-rapid-qualifier-1.pgn: CCC 25 Rapid: Qualifier #1
20251129-20251206-ccc-25-rapid-qualifier-2.pgn: CCC 25 Rapid: Qualifier #2
20251208-20251216-ccc-25-rapid-qualifier-3.pgn: CCC 25 Rapid: Qualifier #3
20251216-20251218-main-event-waiting-room.pgn: Main Event Waiting Room
20251218-20251218-ccc-v2-testing-leela-update.pgn: CCC v2 Testing: Leela Update
20251223-20251223-ccc-v2-testing-leela-take-3.pgn: CCC v2 Testing: Leela take #3
20251223-20260102-ccc-25-rapid-main.pgn: CCC 25 Rapid: Main
20260102-20260104-ccc-25-rapid-semifinals.pgn: CCC 25 Rapid: Semifinals
